time,id,RSSI,phase
9 25 0 32923,e2001d8712171320c120,-55,"171
"
9 25 0 32957,e2001d8712171320c120,-55,"174
"
9 25 0 32974,e2001d8712401320d4a0,-50,"174
"
9 25 0 32990,e2001d8712461320db93,-53,"171
"
9 25 0 32990,e2001d8712461320db93,-53,"171
"
9 25 0 33024,e2001d8712401320d4a0,-51,"168
"
9 25 0 33041,e2001d8712461320db93,-52,"171
"
9 25 0 33074,e2001d8712171320c120,-52,"168
"
9 25 0 33091,e2001d8712461320db93,-52,"174
"
9 25 0 33107,e2001d8712461320db93,-53,"174
"
9 25 0 33124,e2001d8712461320db93,-52,"171
"
9 25 0 33141,e2001d8712401320d4a0,-51,"174
"
9 25 0 33157,e2001d8712171320c120,-56,"174
"
9 25 0 33157,e2001d8712171320c120,-56,"174
"
9 25 0 33157,e2001d8712171320c120,-56,"174
"
9 25 0 33207,e2001d8712171320c120,-55,"174
"
9 25 0 33224,e2001d8712401320d4a0,-51,"171
"
9 25 0 33256,e2001d8712401320d4a0,-51,"174
"
9 25 0 33274,e2001d8712171320c120,-55,"171
"
9 25 0 33290,e2001d8712401320d4a0,-51,"171
"
9 25 0 33307,e2001d8712171320c120,-56,"171
"
9 25 0 33340,e2001d8712401320d4a0,-51,"171
"
9 25 0 33374,e2001d8712171320c120,-55,"168
"
9 25 0 33390,e2001d8712401320d4a0,-49,"174
"
9 25 0 33424,e2001d8712461320db93,-52,"174
"
9 25 0 33441,e2001d8712171320c120,-55,"174
"
9 25 0 33441,e2001d8712171320c120,-55,"174
"
9 25 0 33473,e2001d8712401320d4a0,-51,"174
"
9 25 0 33490,e2001d8712461320db93,-53,"174
"
9 25 0 33507,e2001d8712171320c120,-53,"174
"
9 25 0 33523,e2001d8712401320d4a0,-51,"171
"
9 25 0 33523,e2001d8712401320d4a0,-51,"171
"
9 25 0 33557,e2001d8712461320db93,-53,"174
"
9 25 0 33574,e2001d8712171320c120,-53,"174
"
9 25 0 33590,e2001d8712401320d4a0,-51,"174
"
9 25 0 33606,e2001d8712461320db93,-53,"171
"
9 25 0 33622,e2001d8712171320c120,-55,"171
"
9 25 0 33622,e2001d8712171320c120,-55,"171
"
9 25 0 33656,e2001d8712401320d4a0,-51,"174
"
9 25 0 33674,e2001d8712461320db93,-52,"171
"
9 25 0 33690,e2001d8712171320c120,-55,"171
"
9 25 0 33690,e2001d8712171320c120,-55,"171
"
9 25 0 33723,e2001d8712171320c120,-55,"171
"
9 25 0 33741,e2001d8712401320d4a0,-50,"171
"
9 25 0 33757,e2001d8712401320d4a0,-52,"174
"
9 25 0 33774,e2001d8712461320db93,-53,"171
"
9 25 0 33790,e2001d8712171320c120,-57,"171
"
9 25 0 33806,e2001d8712461320db93,-53,"174
"
9 25 0 33822,e2001d8712401320d4a0,-52,"174
"
9 25 0 33839,e2001d8712171320c120,-55,"174
"
9 25 0 33857,e2001d8712171320c120,-56,"168
"
9 25 1 33874,e2001d8712401320d4a0,-53,"171
"
9 25 1 33874,e2001d8712401320d4a0,-53,"171
"
9 25 1 33907,e2001d8712461320db93,-53,"171
"
9 25 1 33907,e2001d8712461320db93,-53,"171
"
9 25 1 33940,e2001d8712461320db93,-53,"174
"
9 25 1 33956,e2001d8712171320c120,-55,"174
"
9 25 1 33990,e2001d8712171320c120,-56,"171
"
9 25 1 34007,e2001d8712401320d4a0,-53,"174
"
9 25 1 34007,e2001d8712401320d4a0,-53,"174
"
9 25 1 34040,e2001d8712171320c120,-56,"177
"
9 25 1 34057,e2001d8712401320d4a0,-53,"171
"
9 25 1 34090,e2001d8712461320db93,-53,"168
"
9 25 1 34090,e2001d8712461320db93,-53,"168
"
9 25 1 34124,e2001d8712401320d4a0,-51,"171
"
9 25 1 34140,e2001d8712171320c120,-52,"171
"
9 25 1 34140,e2001d8712171320c120,-52,"171
"
9 25 1 34191,e2001d8712401320d4a0,-50,"168
"
9 25 1 34207,e2001d8712461320db93,-55,"171
"
9 25 1 34207,e2001d8712461320db93,-55,"171
"
9 25 1 34207,e2001d8712461320db93,-55,"171
"
9 25 1 34257,e2001d8712401320d4a0,-51,"168
"
9 25 1 34274,e2001d8712461320db93,-52,"171
"
9 25 1 34307,e2001d8712401320d4a0,-51,"174
"
9 25 1 34307,e2001d8712401320d4a0,-51,"174
"
9 25 1 34307,e2001d8712401320d4a0,-51,"174
"
9 25 1 34357,e2001d8712461320db93,-55,"174
"
9 25 1 34390,e2001d8712461320db93,-52,"171
"
9 25 1 34440,e2001d8712401320d4a0,-52,"174
"
9 25 1 34457,e2001d8712461320db93,-53,"174
"
9 25 1 34474,e2001d8712401320d4a0,-52,"174
"
9 25 1 34491,e2001d8712171320c120,-55,"0
"
9 25 1 34507,e2001d8712461320db93,-53,"174
"
9 25 1 34523,e2001d8712401320d4a0,-52,"174
"
9 25 1 34540,e2001d8712461320db93,-53,"171
"
9 25 1 34557,e2001d8712171320c120,-56,"168
"
9 25 1 34573,e2001d8712461320db93,-53,"174
"
9 25 1 34590,e2001d8712401320d4a0,-52,"174
"
9 25 1 34607,e2001d8712171320c120,-57,"174
"
9 25 1 34624,e2001d8712401320d4a0,-52,"171
"
9 25 1 34624,e2001d8712401320d4a0,-52,"171
"
9 25 1 34656,e2001d8712171320c120,-56,"174
"
9 25 1 34673,e2001d8712461320db93,-52,"168
"
9 25 1 34690,e2001d8712401320d4a0,-52,"171
"
9 25 1 34706,e2001d8712461320db93,-52,"174
"
9 25 1 34723,e2001d8712171320c120,-55,"174
"
9 25 1 34740,e2001d8712401320d4a0,-52,"171
"
9 25 1 34756,e2001d8712461320db93,-52,"171
"
9 25 1 34773,e2001d8712171320c120,-55,"171
"
9 25 1 34790,e2001d8712401320d4a0,-52,"174
"
9 25 1 34807,e2001d8712461320db93,-53,"171
"
9 25 1 34823,e2001d8712171320c120,-55,"171
"
9 25 1 34856,e2001d8712461320db93,-52,"171
"
9 25 2 34873,e2001d8712401320d4a0,-52,"174
"
9 25 2 34890,e2001d8712171320c120,-55,"171
"
9 25 2 34907,e2001d8712401320d4a0,-52,"174
"
9 25 2 34924,e2001d8712461320db93,-52,"171
"
9 25 2 34940,e2001d8712171320c120,-56,"168
"
9 25 2 34940,e2001d8712171320c120,-56,"168
"
9 25 2 34991,e2001d8712171320c120,-56,"171
"
9 25 2 35008,e2001d8712401320d4a0,-51,"174
"
9 25 2 35040,e2001d8712401320d4a0,-51,"174
"
9 25 2 35057,e2001d8712461320db93,-53,"171
"
9 25 2 35057,e2001d8712461320db93,-53,"171
"
9 25 2 35107,e2001d8712401320d4a0,-52,"171
"
9 25 2 35124,e2001d8712171320c120,-55,"174
"
9 25 2 35190,e2001d8712171320c120,-55,"171
"
9 25 2 35207,e2001d8712461320db93,-53,"174
"
9 25 2 35241,e2001d8712171320c120,-55,"171
"
9 25 2 35256,e2001d8712461320db93,-52,"174
"
9 25 2 35290,e2001d8712401320d4a0,-51,"171
"
9 25 2 35307,e2001d8712461320db93,-53,"174
"
9 25 2 35307,e2001d8712461320db93,-53,"174
"
9 25 2 35341,e2001d8712461320db93,-53,"174
"
9 25 2 35356,e2001d8712401320d4a0,-51,"168
"
9 25 2 35391,e2001d8712461320db93,-55,"174
"
9 25 2 35407,e2001d8712171320c120,-55,"171
"
9 25 2 35423,e2001d8712401320d4a0,-51,"171
"
9 25 2 35440,e2001d8712171320c120,-55,"171
"
9 25 2 35457,e2001d8712461320db93,-52,"171
"
9 25 2 35474,e2001d8712171320c120,-55,"174
"
9 25 2 35474,e2001d8712171320c120,-55,"174
"
9 25 2 35507,e2001d8712461320db93,-53,"171
"
9 25 2 35524,e2001d8712401320d4a0,-51,"174
"
9 25 2 35540,e2001d8712401320d4a0,-51,"171
"
9 25 2 35557,e2001d8712171320c120,-55,"171
"
9 25 2 35574,e2001d8712461320db93,-53,"171
"
9 25 2 35574,e2001d8712461320db93,-53,"171
"
9 25 2 35607,e2001d8712401320d4a0,-51,"174
"
9 25 2 35624,e2001d8712171320c120,-55,"174
"
9 25 2 35624,e2001d8712171320c120,-55,"174
"
9 25 2 35657,e2001d8712461320db93,-55,"171
"
9 25 2 35674,e2001d8712401320d4a0,-51,"174
"
9 25 2 35674,e2001d8712401320d4a0,-51,"174
"
9 25 2 35707,e2001d8712171320c120,-55,"171
"
9 25 2 35723,e2001d8712461320db93,-53,"168
"
9 25 2 35740,e2001d8712461320db93,-55,"171
"
9 25 2 35756,e2001d8712461320db93,-55,"171
"
9 25 2 35756,e2001d8712461320db93,-55,"171
"
9 25 2 35790,e2001d8712401320d4a0,-51,"171
"
9 25 2 35806,e2001d8712171320c120,-53,"171
"
9 25 2 35806,e2001d8712171320c120,-53,"171
"
9 25 2 35840,e2001d8712461320db93,-53,"174
"
9 25 2 35857,e2001d8712401320d4a0,-49,"174
"
9 25 3 35890,e2001d8712171320c120,-53,"174
"
9 25 3 35907,e2001d8712461320db93,-55,"171
"
9 25 3 35924,e2001d8712461320db93,-55,"171
"
9 25 3 35940,e2001d8712401320d4a0,-51,"174
"
9 25 3 35957,e2001d8712171320c120,-55,"168
"
9 25 3 35957,e2001d8712171320c120,-55,"168
"
9 25 3 35990,e2001d8712171320c120,-55,"174
"
9 25 3 35990,e2001d8712171320c120,-55,"174
"
9 25 3 36024,e2001d8712461320db93,-55,"174
"
9 25 3 36041,e2001d8712401320d4a0,-51,"171
"
9 25 3 36041,e2001d8712401320d4a0,-51,"171
"
9 25 3 36074,e2001d8712171320c120,-55,"171
"
9 25 3 36091,e2001d8712401320d4a0,-50,"174
"
9 25 3 36124,e2001d8712461320db93,-53,"174
"
9 25 3 36140,e2001d8712171320c120,-55,"168
"
9 25 3 36157,e2001d8712401320d4a0,-52,"168
"
9 25 3 36174,e2001d8712461320db93,-53,"174
"
9 25 3 36174,e2001d8712461320db93,-53,"174
"
9 25 3 36224,e2001d8712171320c120,-56,"174
"
9 25 3 36240,e2001d8712461320db93,-52,"174
"
9 25 3 36274,e2001d8712461320db93,-53,"171
"
9 25 3 36290,e2001d8712171320c120,-55,"0
"
9 25 3 36306,e2001d8712171320c120,-56,"171
"
9 25 3 36340,e2001d8712461320db93,-53,"171
"
9 25 3 36357,e2001d8712401320d4a0,-52,"174
"
9 25 3 36391,e2001d8712401320d4a0,-51,"168
"
9 25 3 36407,e2001d8712171320c120,-55,"171
"
9 25 3 36424,e2001d8712461320db93,-53,"174
"
9 25 3 36441,e2001d8712401320d4a0,-51,"174
"
9 25 3 36458,e2001d8712171320c120,-55,"168
"
9 25 3 36474,e2001d8712461320db93,-53,"168
"
9 25 3 36508,e2001d8712461320db93,-53,"174
"
9 25 3 36524,e2001d8712401320d4a0,-51,"174
"
9 25 3 36541,e2001d8712171320c120,-55,"174
"
9 25 3 36558,e2001d8712401320d4a0,-51,"174
"
9 25 3 36574,e2001d8712461320db93,-55,"174
"
9 25 3 36590,e2001d8712171320c120,-55,"168
"
9 25 3 36607,e2001d8712401320d4a0,-51,"171
"
9 25 3 36640,e2001d8712171320c120,-55,"174
"
9 25 3 36657,e2001d8712461320db93,-53,"171
"
9 25 3 36674,e2001d8712461320db93,-53,"174
"
9 25 3 36691,e2001d8712401320d4a0,-51,"171
"
9 25 3 36708,e2001d8712171320c120,-55,"174
"
9 25 3 36708,e2001d8712171320c120,-55,"174
"
9 25 3 36756,e2001d8712401320d4a0,-51,"0
"
9 25 3 36774,e2001d8712461320db93,-52,"171
"
9 25 3 36807,e2001d8712401320d4a0,-51,"174
"
9 25 3 36823,e2001d8712171320c120,-55,"171
"
9 25 3 36840,e2001d8712171320c120,-55,"171
"
9 25 3 36840,e2001d8712171320c120,-55,"171
"
9 25 3 36840,e2001d8712171320c120,-55,"171
"
9 25 4 36890,e2001d8712461320db93,-53,"171
"
9 25 4 36907,e2001d8712401320d4a0,-51,"174
"
9 25 4 36924,e2001d8712171320c120,-55,"171
"
9 25 4 36941,e2001d8712401320d4a0,-51,"171
"
9 25 4 36957,e2001d8712461320db93,-53,"171
"
9 25 4 36957,e2001d8712461320db93,-53,"171
"
9 25 4 37007,e2001d8712461320db93,-53,"174
"
9 25 4 37024,e2001d8712171320c120,-55,"168
"
9 25 4 37058,e2001d8712401320d4a0,-51,"174
"
9 25 4 37074,e2001d8712461320db93,-53,"174
"
9 25 4 37074,e2001d8712461320db93,-53,"174
"
9 25 4 37074,e2001d8712461320db93,-53,"174
"
9 25 4 37124,e2001d8712401320d4a0,-52,"168
"
9 25 4 37140,e2001d8712401320d4a0,-52,"171
"
9 25 4 37174,e2001d8712461320db93,-53,"171
"
9 25 4 37191,e2001d8712401320d4a0,-51,"174
"
9 25 4 37207,e2001d8712171320c120,-55,"174
"
9 25 4 37240,e2001d8712171320c120,-55,"174
"
9 25 4 37257,e2001d8712461320db93,-52,"174
"
9 25 4 37291,e2001d8712171320c120,-53,"174
"
9 25 4 37306,e2001d8712401320d4a0,-52,"168
"
9 25 4 37341,e2001d8712461320db93,-53,"171
"
9 25 4 37357,e2001d8712401320d4a0,-52,"168
"
9 25 4 37391,e2001d8712461320db93,-55,"171
"
9 25 4 37407,e2001d8712401320d4a0,-51,"171
"
9 25 4 37423,e2001d8712171320c120,-55,"171
"
9 25 4 37440,e2001d8712171320c120,-55,"171
"
9 25 4 37456,e2001d8712401320d4a0,-51,"171
"
9 25 4 37474,e2001d8712461320db93,-55,"171
"
9 25 4 37490,e2001d8712401320d4a0,-51,"174
"
9 25 4 37490,e2001d8712401320d4a0,-51,"174
"
9 25 4 37524,e2001d8712461320db93,-55,"171
"
9 25 4 37540,e2001d8712171320c120,-53,"171
"
9 25 4 37557,e2001d8712461320db93,-55,"168
"
9 25 4 37574,e2001d8712401320d4a0,-51,"171
"
9 25 4 37590,e2001d8712171320c120,-55,"168
"
9 25 4 37590,e2001d8712171320c120,-55,"168
"
